Orthogroup	uniProt.taxonomy_id_500485	53503-Pc.singCopy
OG0003820	Pc15g01750	53503-Pc.00g054150.m01.polypeptide.OG0005242
OG0003821	Pc15g01770	53503-Pc.00g054120.m01.polypeptide.OG0005243
OG0003822	Pc15g01840	53503-Pc.00g054070.m01.polypeptide.OG0005244
OG0003823	Pc15g01890	53503-Pc.00g057420.m01.polypeptide.OG0005246
OG0003824	Pc15g01930	53503-Pc.00g057380.m01.polypeptide.OG0005247
OG0003825	Pc21g18800	53503-Pc.00g031300.m01.polypeptide.OG0005249
OG0003826	Pc21g18860	53503-Pc.00g031250.m01.polypeptide.OG0005250
OG0003827	Pc21g18850	53503-Pc.00g031260.m01.polypeptide.OG0005251
OG0003828	Pc21g18840	53503-Pc.00g031270.m01.polypeptide.OG0005252
OG0003829	Pc21g18810	53503-Pc.00g031290.m01.polypeptide.OG0005254
OG0003830	Pc21g18880	53503-Pc.00g031230.m01.polypeptide.OG0005255
OG0003831	Pc21g01290	53503-Pc.00g031210.m01.polypeptide.OG0005257
OG0003832	Pc21g01240	53503-Pc.00g031170.m01.polypeptide.OG0005260
OG0003833	Pc21g01230	53503-Pc.00g031160.m01.polypeptide.OG0005261
OG0003834	Pc21g01190	53503-Pc.00g045550.m01.polypeptide.OG0005262
OG0003835	Pc21g01170	53503-Pc.00g045530.m01.polypeptide.OG0005263
OG0003836	Pc21g01160	53503-Pc.00g045520.m01.polypeptide.OG0005264
OG0003837	Pc21g01150	53503-Pc.00g045510.m01.polypeptide.OG0005265
OG0003838	Pc20g11820	53503-Pc.00g021020.m01.polypeptide.OG0005266
OG0003839	Pc20g11810	53503-Pc.00g021010.m01.polypeptide.OG0005267
OG0003840	Pc20g11800	53503-Pc.00g021000.m01.polypeptide.OG0005268
OG0003841	Pc20g11790	53503-Pc.00g020990.m01.polypeptide.OG0005269
OG0003842	Pc20g11770	53503-Pc.00g020970.m01.polypeptide.OG0005270
OG0003843	Pc20g11760	53503-Pc.00g020960.m01.polypeptide.OG0005271
OG0003844	Pc20g11750	53503-Pc.00g020950.m01.polypeptide.OG0005272
OG0003845	Pc20g11740	53503-Pc.00g020940.m01.polypeptide.OG0005273
OG0003846	Pc20g11730	53503-Pc.00g020930.m01.polypeptide.OG0005274
OG0003847	Pc20g11690	53503-Pc.00g087220.m01.polypeptide.OG0005275
OG0003848	Pc20g11670	53503-Pc.00g087240.m01.polypeptide.OG0005276
OG0003849	Pc20g11660	53503-Pc.00g087250.m01.polypeptide.OG0005277
OG0003850	Pc20g11650	53503-Pc.00g087260.m01.polypeptide.OG0005278
OG0003851	Pc20g11620	53503-Pc.00g098050.m01.polypeptide.OG0005279
OG0003852	Pc20g11610	53503-Pc.00g098060.m01.polypeptide.OG0005280
OG0003853	Pc20g11600	53503-Pc.00g098070.m01.polypeptide.OG0005281
OG0003854	Pc20g11580	53503-Pc.00g064710.m01.polypeptide.OG0005282
OG0003855	Pc20g11570	53503-Pc.00g064720.m01.polypeptide.OG0005283
OG0003856	Pc20g11560	53503-Pc.00g064730.m01.polypeptide.OG0005284
OG0003857	Pc20g11540	53503-Pc.00g064750.m01.polypeptide.OG0005286
OG0003858	Pc20g11530	53503-Pc.00g064760.m01.polypeptide.OG0005287
OG0003859	Pc22g02280	53503-Pc.00g036290.m01.polypeptide.OG0005288
OG0003860	Pc21g14430	53503-Pc.00g025810.m01.polypeptide.OG0005290
OG0003861	Pc21g14440	53503-Pc.00g025800.m01.polypeptide.OG0005291
OG0003862	Pc21g14450	53503-Pc.00g025790.m01.polypeptide.OG0005292
OG0003863	Pc21g14460	53503-Pc.00g025780.m01.polypeptide.OG0005293
OG0003864	Pc21g14480	53503-Pc.00g025760.m01.polypeptide.OG0005294
OG0003865	Pc21g14490	53503-Pc.00g025750.m01.polypeptide.OG0005295
OG0003866	Pc21g14520	53503-Pc.00g025720.m01.polypeptide.OG0005296
OG0003867	Pc21g14530	53503-Pc.00g025710.m01.polypeptide.OG0005297
OG0003868	Pc21g14540	53503-Pc.00g025700.m01.polypeptide.OG0005298
OG0003869	Pc21g14550	53503-Pc.00g025690.m01.polypeptide.OG0005299
OG0003870	Pc21g14560	53503-Pc.00g025680.m01.polypeptide.OG0005300
OG0003871	Pc21g14570	53503-Pc.00g025670.m01.polypeptide.OG0005301
OG0003872	Pc21g14580	53503-Pc.00g025660.m01.polypeptide.OG0005302
OG0003873	Pc21g14590	53503-Pc.00g025650.m01.polypeptide.OG0005303
OG0003874	Pc21g14670	53503-Pc.00g025590.m01.polypeptide.OG0005304
OG0003875	Pc21g14680	53503-Pc.00g025580.m01.polypeptide.OG0005305
OG0003876	Pc21g14690	53503-Pc.00g025570.m01.polypeptide.OG0005306
OG0003877	Pc21g14750	53503-Pc.00g025510.m01.polypeptide.OG0005307
OG0003878	Pc21g14770	53503-Pc.00g025490.m01.polypeptide.OG0005309
OG0003879	Pc21g14830	53503-Pc.00g025420.m01.polypeptide.OG0005311
OG0003880	Pc21g14840	53503-Pc.00g025410.m01.polypeptide.OG0005312
OG0003881	Pc21g14870	53503-Pc.00g025390.m01.polypeptide.OG0005314
OG0003882	Pc16g02020	53503-Pc.00g074430.m01.polypeptide.OG0005315
OG0003883	Pc16g02030	53503-Pc.00g074420.m01.polypeptide.OG0005316
OG0003884	Pc16g02070	53503-Pc.00g074380.m01.polypeptide.OG0005318
OG0003885	Pc16g02100	53503-Pc.00g074350.m01.polypeptide.OG0005320
OG0003886	Pc16g02130	53503-Pc.00g074330.m01.polypeptide.OG0005322
OG0003887	Pc16g02220	53503-Pc.00g074520.m01.polypeptide.OG0005324
OG0003888	Pc20g00530	53503-Pc.00g083220.m01.polypeptide.OG0005325
OG0003889	Pc20g00480	53503-Pc.00g083250.m01.polypeptide.OG0005327
OG0003890	Pc20g00470	53503-Pc.00g083260.m01.polypeptide.OG0005328
OG0003891	Pc20g00460	53503-Pc.00g083270.m01.polypeptide.OG0005329
OG0003892	Pc20g00450	53503-Pc.00g083280.m01.polypeptide.OG0005330
OG0003893	Pc20g00440	53503-Pc.00g034120.m01.polypeptide.OG0005331
OG0003894	Pc16g01700	53503-Pc.00g060780.m01.polypeptide.OG0005332
OG0003895	Pc16g01710	53503-Pc.00g060770.m01.polypeptide.OG0005333
OG0003896	Pc16g01720	53503-Pc.00g060760.m01.polypeptide.OG0005334
OG0003897	Pc16g01740	53503-Pc.00g060740.m01.polypeptide.OG0005335
OG0003898	Pc16g01750	53503-Pc.00g060730.m01.polypeptide.OG0005336
OG0003899	Pc16g01790	53503-Pc.00g060700.m01.polypeptide.OG0005337
OG0003900	Pc16g01810	53503-Pc.00g060680.m01.polypeptide.OG0005338
OG0003901	Pc16g01820	53503-Pc.00g060670.m01.polypeptide.OG0005339
OG0003902	Pc16g01830	53503-Pc.00g060660.m01.polypeptide.OG0005340
OG0003903	Pc16g01850	53503-Pc.00g060650.m01.polypeptide.OG0005341
OG0003904	Pc16g01880	53503-Pc.00g060620.m01.polypeptide.OG0005343
OG0003905	Pc16g01900	53503-Pc.00g092090.m01.polypeptide.OG0005345
OG0003906	Pc22g04820	53503-Pc.00g032740.m01.polypeptide.OG0005347
OG0003907	Pc22g04800	53503-Pc.00g032720.m01.polypeptide.OG0005348
OG0003908	Pc22g04760	53503-Pc.00g032690.m01.polypeptide.OG0005350
OG0003909	Pc22g04750	53503-Pc.00g032680.m01.polypeptide.OG0005351
OG0003910	Pc22g04710	53503-Pc.00g032650.m01.polypeptide.OG0005352
OG0003911	Pc22g04690	53503-Pc.00g032630.m01.polypeptide.OG0005353
OG0003912	Pc12g11470	53503-Pc.00g031930.m01.polypeptide.OG0005355
OG0003913	Pc12g11410	53503-Pc.00g031900.m01.polypeptide.OG0005356
OG0003914	Pc12g11400	53503-Pc.00g031890.m01.polypeptide.OG0005357
OG0003915	Pc12g11390	53503-Pc.00g031880.m01.polypeptide.OG0005358
OG0003916	Pc12g11380	53503-Pc.00g031870.m01.polypeptide.OG0005359
OG0003917	Pc12g11370	53503-Pc.00g031860.m01.polypeptide.OG0005360
OG0003918	Pc12g11360	53503-Pc.00g031850.m01.polypeptide.OG0005361
OG0003919	Pc12g11330	53503-Pc.00g031820.m01.polypeptide.OG0005362
OG0003920	Pc12g11320	53503-Pc.00g031810.m01.polypeptide.OG0005363
OG0003921	Pc12g11270	53503-Pc.00g089040.m01.polypeptide.OG0005364
OG0003922	Pc12g11260	53503-Pc.00g089030.m01.polypeptide.OG0005365
OG0003923	Pc12g11200	53503-Pc.00g070510.m01.polypeptide.OG0005366
OG0003924	Pc12g11180	53503-Pc.00g070530.m01.polypeptide.OG0005367
OG0003925	Pc16g14630	53503-Pc.00g065720.m01.polypeptide.OG0005369
OG0003926	Pc16g14590	53503-Pc.00g065690.m01.polypeptide.OG0005372
OG0003927	Pc16g14580	53503-Pc.00g065680.m01.polypeptide.OG0005373
OG0003928	Pc16g14570	53503-Pc.00g065670.m01.polypeptide.OG0005374
OG0003929	Pc16g14550	53503-Pc.00g096770.m01.polypeptide.OG0005375
OG0003930	Pc16g14540	53503-Pc.00g096780.m01.polypeptide.OG0005376
OG0003931	Pc13g06890	53503-Pc.00g025860.m01.polypeptide.OG0005377
OG0003932	Pc16g14520	53503-Pc.00g096800.m01.polypeptide.OG0005378
OG0003933	Pc16g14510	53503-Pc.00g041780.m01.polypeptide.OG0005379
OG0003934	Pc16g14470	53503-Pc.00g041810.m01.polypeptide.OG0005380
OG0003935	Pc16g14460	53503-Pc.00g041820.m01.polypeptide.OG0005381
OG0003936	Pc16g13340	53503-Pc.00g079120.m01.polypeptide.OG0005383
OG0003937	Pc16g13300	53503-Pc.00g042020.m01.polypeptide.OG0005385
OG0003938	Pc16g13250	53503-Pc.00g041980.m01.polypeptide.OG0005387
OG0003939	Pc16g13240	53503-Pc.00g041970.m01.polypeptide.OG0005388
OG0003940	Pc22g14720	53503-Pc.00g097030.m01.polypeptide.OG0005392
OG0003941	Pc22g14700	53503-Pc.00g097010.m01.polypeptide.OG0005393
OG0003942	Pc22g14690	53503-Pc.00g096070.m01.polypeptide.OG0005394
OG0003943	Pc22g14410	53503-Pc.00g048130.m01.polypeptide.OG0005395
OG0003944	Pc22g14400	53503-Pc.00g048120.m01.polypeptide.OG0005396
OG0003945	Pc22g14390	53503-Pc.00g048110.m01.polypeptide.OG0005397
OG0003946	Pc22g14380	53503-Pc.00g048100.m01.polypeptide.OG0005398
OG0003947	Pc22g14370	53503-Pc.00g048090.m01.polypeptide.OG0005399
OG0003948	Pc22g14350	53503-Pc.00g048060.m01.polypeptide.OG0005400
OG0003949	Pc22g14340	53503-Pc.00g048050.m01.polypeptide.OG0005401
OG0003950	Pc22g14320	53503-Pc.00g048030.m01.polypeptide.OG0005403
OG0003951	Pc22g14250	53503-Pc.00g047970.m01.polypeptide.OG0005404
OG0003952	Pc12g07350	53503-Pc.00g065200.m01.polypeptide.OG0005407
OG0003953	Pc12g07310	53503-Pc.00g065180.m01.polypeptide.OG0005408
OG0003954	Pc12g07510	53503-Pc.00g053680.m01.polypeptide.OG0005409
OG0003955	Pc12g07530	53503-Pc.00g053700.m01.polypeptide.OG0005410
OG0003956	Pc12g07570	53503-Pc.00g053710.m01.polypeptide.OG0005411
OG0003957	Pc12g07590	53503-Pc.00g053730.m01.polypeptide.OG0005412
OG0003958	Pc12g07600	53503-Pc.00g053740.m01.polypeptide.OG0005413
OG0003959	Pc12g07610	53503-Pc.00g053750.m01.polypeptide.OG0005414
OG0003960	Pc12g07620	53503-Pc.00g053770.m01.polypeptide.OG0005415
OG0003961	Pc20g11270	53503-Pc.00g060370.m01.polypeptide.OG0005416
OG0003962	Pc22g05860	53503-Pc.00g095270.m01.polypeptide.OG0005417
OG0003963	Pc22g05850	53503-Pc.00g095260.m01.polypeptide.OG0005418
OG0003964	Pc22g05810	53503-Pc.00g029390.m01.polypeptide.OG0005419
OG0003965	Pc22g08890	53503-Pc.00g024980.m01.polypeptide.OG0005420
OG0003966	Pc22g08880	53503-Pc.00g024970.m01.polypeptide.OG0005421
OG0003967	Pc22g08850	53503-Pc.00g024950.m01.polypeptide.OG0005423
OG0003968	Pc22g08820	53503-Pc.00g024940.m01.polypeptide.OG0005424
OG0003969	Pc22g08810	53503-Pc.00g024930.m01.polypeptide.OG0005425
OG0003970	Pc22g08790	53503-Pc.00g024920.m01.polypeptide.OG0005426
OG0003971	Pc22g08770	53503-Pc.00g024910.m01.polypeptide.OG0005427
OG0003972	Pc22g09120	53503-Pc.00g062870.m01.polypeptide.OG0005429
OG0003973	Pc22g09140	53503-Pc.00g062880.m01.polypeptide.OG0005430
OG0003974	Pc22g09180	53503-Pc.00g088100.m01.polypeptide.OG0005433
OG0003975	Pc22g09190	53503-Pc.00g088110.m01.polypeptide.OG0005434
OG0003976	Pc22g09200	53503-Pc.00g088120.m01.polypeptide.OG0005435
OG0003977	Pc22g09210	53503-Pc.00g088130.m01.polypeptide.OG0005436
OG0003978	Pc22g09230	53503-Pc.00g077410.m01.polypeptide.OG0005437
OG0003979	Pc22g09280	53503-Pc.00g077370.m01.polypeptide.OG0005438
OG0003980	Pc13g09500	53503-Pc.00g018580.m01.polypeptide.OG0005440
OG0003981	Pc13g09480	53503-Pc.00g018600.m01.polypeptide.OG0005442
OG0003982	Pc13g09470	53503-Pc.00g018610.m01.polypeptide.OG0005443
OG0003983	Pc13g09410	53503-Pc.00g018640.m01.polypeptide.OG0005444
OG0003984	Pc13g09360	53503-Pc.00g018690.m01.polypeptide.OG0005446
OG0003985	Pc13g09350	53503-Pc.00g018700.m01.polypeptide.OG0005447
OG0003986	Pc13g09340	53503-Pc.00g068530.m01.polypeptide.OG0005448
OG0003987	Pc13g09320	53503-Pc.00g068510.m01.polypeptide.OG0005449
OG0003988	Pc13g09310	53503-Pc.00g068500.m01.polypeptide.OG0005450
OG0003989	Pc13g09290	53503-Pc.00g068490.m01.polypeptide.OG0005451
OG0003990	Pc21g23550	53503-Pc.00g085650.m01.polypeptide.OG0005453
OG0003991	Pc21g23560	53503-Pc.00g085640.m01.polypeptide.OG0005454
OG0003992	Pc21g23570	53503-Pc.00g085630.m01.polypeptide.OG0005455
OG0003993	Pc21g23580	53503-Pc.00g085620.m01.polypeptide.OG0005456
OG0003994	Pc21g23610	53503-Pc.00g085610.m01.polypeptide.OG0005457
OG0003995	Pc21g23620	53503-Pc.00g085600.m01.polypeptide.OG0005458
OG0003996	Pc21g23630	53503-Pc.00g099470.m01.polypeptide.OG0005459
OG0003997	Pc21g23640	53503-Pc.00g099460.m01.polypeptide.OG0005460
OG0003998	Pc21g23650	53503-Pc.00g099450.m01.polypeptide.OG0005461
OG0003999	Pc21g23670	53503-Pc.00g081160.m01.polypeptide.OG0005463
OG0004000	Pc21g23680	53503-Pc.00g081150.m01.polypeptide.OG0005464
OG0004001	Pc21g23690	53503-Pc.00g081140.m01.polypeptide.OG0005465
OG0004002	Pc21g23700	53503-Pc.00g081130.m01.polypeptide.OG0005466
OG0004003	Pc21g23750	53503-Pc.00g081080.m01.polypeptide.OG0005469
OG0004004	Pc13g02390	53503-Pc.00g099270.m01.polypeptide.OG0005470
OG0004005	Pc13g02450	53503-Pc.00g056520.m01.polypeptide.OG0005472
OG0004006	Pc13g02460	53503-Pc.00g056530.m01.polypeptide.OG0005473
OG0004007	Pc20g06980	53503-Pc.00g044890.m01.polypeptide.OG0005477
OG0004008	Pc20g07500	53503-Pc.00g025050.m01.polypeptide.OG0005479
OG0004009	Pc20g07490	53503-Pc.00g025040.m01.polypeptide.OG0005480
OG0004010	Pc20g07470	53503-Pc.00g025030.m01.polypeptide.OG0005481
OG0004011	Pc20g07440	53503-Pc.00g025020.m01.polypeptide.OG0005482
OG0004012	Pc20g07430	53503-Pc.00g025010.m01.polypeptide.OG0005483
OG0004013	Pc20g07410	53503-Pc.00g025000.m01.polypeptide.OG0005484
OG0004014	Pc20g07340	53503-Pc.00g034510.m01.polypeptide.OG0005487
OG0004015	Pc20g07300	53503-Pc.00g034530.m01.polypeptide.OG0005488
OG0004016	Pc20g07290	53503-Pc.00g034540.m01.polypeptide.OG0005489
OG0004017	Pc20g07270	53503-Pc.00g034560.m01.polypeptide.OG0005490
OG0004018	Pc20g07260	53503-Pc.00g034570.m01.polypeptide.OG0005491
OG0004019	Pc20g07250	53503-Pc.00g034580.m01.polypeptide.OG0005492
OG0004020	Pc20g03340	53503-Pc.00g014260.m01.polypeptide.OG0005493
OG0004021	Pc20g03500	53503-Pc.00g014400.m01.polypeptide.OG0005496
OG0004022	Pc20g03510	53503-Pc.00g014410.m01.polypeptide.OG0005497
OG0004023	Pc20g03520	53503-Pc.00g014420.m01.polypeptide.OG0005498
OG0004024	Pc20g03530	53503-Pc.00g014430.m01.polypeptide.OG0005499
OG0004025	Pc20g03550	53503-Pc.00g014450.m01.polypeptide.OG0005500
OG0004026	Pc20g03560	53503-Pc.00g014460.m01.polypeptide.OG0005501
OG0004027	Pc20g03690	53503-Pc.00g014560.m01.polypeptide.OG0005502
OG0004028	Pc20g03660	53503-Pc.00g014550.m01.polypeptide.OG0005503
OG0004029	Pc20g03610	53503-Pc.00g014510.m01.polypeptide.OG0005504
OG0004030	Pc20g03600	53503-Pc.00g014500.m01.polypeptide.OG0005505
OG0004031	Pc20g03580	53503-Pc.00g014480.m01.polypeptide.OG0005507
OG0004032	Pc20g03150	53503-Pc.00g014100.m01.polypeptide.OG0005508
OG0004033	Pc20g03130	53503-Pc.00g014080.m01.polypeptide.OG0005509
OG0004034	Pc20g03080	53503-Pc.00g014040.m01.polypeptide.OG0005510
OG0004035	Pc20g03070	53503-Pc.00g014030.m01.polypeptide.OG0005511
OG0004036	Pc13g14120	53503-Pc.00g013840.m01.polypeptide.OG0005513
OG0004037	Pc13g13990	53503-Pc.00g013730.m01.polypeptide.OG0005514
OG0004038	Pc13g13970	53503-Pc.00g013710.m01.polypeptide.OG0005516
OG0004039	Pc13g13960	53503-Pc.00g013700.m01.polypeptide.OG0005517
OG0004040	Pc13g13950	53503-Pc.00g013690.m01.polypeptide.OG0005518
OG0004041	Pc13g13940	53503-Pc.00g013680.m01.polypeptide.OG0005519
OG0004042	Pc13g13920	53503-Pc.00g013670.m01.polypeptide.OG0005520
OG0004043	Pc13g13910	53503-Pc.00g013660.m01.polypeptide.OG0005521
OG0004044	Pc13g08960	53503-Pc.00g004860.m01.polypeptide.OG0005523
OG0004045	Pc18g02200	53503-Pc.00g022350.m01.polypeptide.OG0005526
OG0004046	Pc18g02220	53503-Pc.00g022330.m01.polypeptide.OG0005528
OG0004047	Pc18g02230	53503-Pc.00g022320.m01.polypeptide.OG0005529
OG0004048	Pc18g02330	53503-Pc.00g022240.m01.polypeptide.OG0005531
OG0004049	Pc18g02340	53503-Pc.00g022230.m01.polypeptide.OG0005532
OG0004050	Pc14g01200	53503-Pc.00g032800.m01.polypeptide.OG0005533
OG0004051	Pc14g01190	53503-Pc.00g032790.m01.polypeptide.OG0005534
OG0004052	Pc14g01180	53503-Pc.00g032780.m01.polypeptide.OG0005535
OG0004053	Pc14g01160	53503-Pc.00g032760.m01.polypeptide.OG0005537
OG0004054	Pc14g01150	53503-Pc.00g032750.m01.polypeptide.OG0005538
OG0004055	Pc14g01140	53503-Pc.00g080140.m01.polypeptide.OG0005539
OG0004056	Pc14g01120	53503-Pc.00g080120.m01.polypeptide.OG0005540
OG0004057	Pc14g00900	53503-Pc.00g084610.m01.polypeptide.OG0005541
OG0004058	Pc14g00890	53503-Pc.00g084600.m01.polypeptide.OG0005542
OG0004059	Pc14g00880	53503-Pc.00g084590.m01.polypeptide.OG0005543
OG0004060	Pc14g00860	53503-Pc.00g098180.m01.polypeptide.OG0005544
OG0004061	Pc06g01690	53503-Pc.00g041260.m01.polypeptide.OG0005545
OG0004062	Pc06g01660	53503-Pc.00g041230.m01.polypeptide.OG0005547
OG0004063	Pc06g01650	53503-Pc.00g041220.m01.polypeptide.OG0005548
OG0004064	Pc06g01640	53503-Pc.00g041210.m01.polypeptide.OG0005549
OG0004065	Pc06g01630	53503-Pc.00g041200.m01.polypeptide.OG0005550
OG0004066	Pc06g01610	53503-Pc.00g041180.m01.polypeptide.OG0005551
OG0004067	Pc06g01580	53503-Pc.00g041150.m01.polypeptide.OG0005553
OG0004068	Pc13g08990	53503-Pc.00g004890.m01.polypeptide.OG0005555
OG0004069	Pc13g09000	53503-Pc.00g004900.m01.polypeptide.OG0005556
OG0004070	Pc13g09010	53503-Pc.00g004910.m01.polypeptide.OG0005557
OG0004071	Pc13g09020	53503-Pc.00g004920.m01.polypeptide.OG0005558
OG0004072	Pc13g09030	53503-Pc.00g004930.m01.polypeptide.OG0005559
OG0004073	Pc13g09040	53503-Pc.00g004940.m01.polypeptide.OG0005560
OG0004074	Pc13g09050	53503-Pc.00g004950.m01.polypeptide.OG0005561
OG0004075	Pc13g09060	53503-Pc.00g004960.m01.polypeptide.OG0005562
OG0004076	Pc13g09070	53503-Pc.00g004970.m01.polypeptide.OG0005563
OG0004077	Pc13g09080	53503-Pc.00g004980.m01.polypeptide.OG0005564
OG0004078	Pc13g09100	53503-Pc.00g004990.m01.polypeptide.OG0005565
OG0004079	Pc13g09180	53503-Pc.00g005040.m01.polypeptide.OG0005566
OG0004080	Pc13g09190	53503-Pc.00g005050.m01.polypeptide.OG0005567
OG0004081	Pc13g09200	53503-Pc.00g100780.m01.polypeptide.OG0005568
OG0004082	Pc13g09230	53503-Pc.00g068440.m01.polypeptide.OG0005569
OG0004083	Pc13g09250	53503-Pc.00g068460.m01.polypeptide.OG0005570
OG0004084	Pc13g09260	53503-Pc.00g068470.m01.polypeptide.OG0005571
OG0004085	Pc13g09270	53503-Pc.00g068480.m01.polypeptide.OG0005572
OG0004086	Pc21g01670	53503-Pc.00g072930.m01.polypeptide.OG0005573
OG0004087	Pc13g05950	53503-Pc.00g075490.m01.polypeptide.OG0005574
OG0004088	Pc13g06010	53503-Pc.00g086110.m01.polypeptide.OG0005576
OG0004089	Pc13g06020	53503-Pc.00g086120.m01.polypeptide.OG0005577
OG0004090	Pc13g06070	53503-Pc.00g062900.m01.polypeptide.OG0005578
OG0004091	Pc13g06080	53503-Pc.00g062910.m01.polypeptide.OG0005579
OG0004092	Pc13g06090	53503-Pc.00g062920.m01.polypeptide.OG0005580
OG0004093	Pc13g06110	53503-Pc.00g062940.m01.polypeptide.OG0005581
OG0004094	Pc13g06120	53503-Pc.00g062950.m01.polypeptide.OG0005582
OG0004095	Pc13g06130	53503-Pc.00g062960.m01.polypeptide.OG0005583
OG0004096	Pc13g06160	53503-Pc.00g062980.m01.polypeptide.OG0005585
OG0004097	Pc13g06240	53503-Pc.00g063060.m01.polypeptide.OG0005586
OG0004098	Pc13g06250	53503-Pc.00g063070.m01.polypeptide.OG0005587
OG0004099	Pc21g13700	53503-Pc.00g078800.m01.polypeptide.OG0005589
OG0004100	Pc21g13620	53503-Pc.00g078830.m01.polypeptide.OG0005590
OG0004101	Pc21g13600	53503-Pc.00g072670.m01.polypeptide.OG0005591
OG0004102	Pc21g13560	53503-Pc.00g072690.m01.polypeptide.OG0005593
OG0004103	Pc21g13500	53503-Pc.00g072740.m01.polypeptide.OG0005595
OG0004104	Pc21g13460	53503-Pc.00g072750.m01.polypeptide.OG0005596
OG0004105	Pc21g13440	53503-Pc.00g072770.m01.polypeptide.OG0005597
OG0004106	Pc21g13420	53503-Pc.00g069440.m01.polypeptide.OG0005598
OG0004107	Pc21g13230	53503-Pc.00g069330.m01.polypeptide.OG0005602
OG0004108	Pc22g06640	53503-Pc.00g091860.m01.polypeptide.OG0005605
OG0004109	Pc22g06570	53503-Pc.00g073010.m01.polypeptide.OG0005606
OG0004110	Pc22g06490	53503-Pc.00g073080.m01.polypeptide.OG0005608
OG0004111	Pc20g01790	53503-Pc.00g006290.m01.polypeptide.OG0005610
OG0004112	Pc22g06720	53503-Pc.00g054350.m01.polypeptide.OG0005613
OG0004113	Pc20g13470	53503-Pc.00g002520.m01.polypeptide.OG0005614
OG0004114	Pc20g13550	53503-Pc.00g002580.m01.polypeptide.OG0005619
OG0004115	Pc20g13580	53503-Pc.00g002610.m01.polypeptide.OG0005620
OG0004116	Pc16g02750	53503-Pc.00g086890.m01.polypeptide.OG0005622
OG0004117	Pc16g02730	53503-Pc.00g086900.m01.polypeptide.OG0005623
OG0004118	Pc22g24710	53503-Pc.00g035250.m01.polypeptide.OG0005624
OG0004119	Pc20g02870	53503-Pc.00g028970.m01.polypeptide.OG0005625
OG0004120	Pc20g02860	53503-Pc.00g028960.m01.polypeptide.OG0005626
OG0004121	Pc20g02820	53503-Pc.00g028930.m01.polypeptide.OG0005627
OG0004122	Pc20g02810	53503-Pc.00g028920.m01.polypeptide.OG0005628
OG0004123	Pc20g02800	53503-Pc.00g028910.m01.polypeptide.OG0005629
OG0004124	Pc20g02720	53503-Pc.00g028830.m01.polypeptide.OG0005630
OG0004125	Pc20g02730	53503-Pc.00g028840.m01.polypeptide.OG0005631
OG0004126	Pc20g02740	53503-Pc.00g028850.m01.polypeptide.OG0005632
OG0004127	Pc20g02750	53503-Pc.00g028860.m01.polypeptide.OG0005633
OG0004128	Pc22g21670	53503-Pc.00g043400.m01.polypeptide.OG0005635
OG0004129	Pc22g21640	53503-Pc.00g043370.m01.polypeptide.OG0005636
OG0004130	Pc22g21620	53503-Pc.00g043350.m01.polypeptide.OG0005638
OG0004131	Pc18g04020	53503-Pc.00g055530.m01.polypeptide.OG0005639
OG0004132	Pc18g04010	53503-Pc.00g055540.m01.polypeptide.OG0005640
OG0004133	Pc18g04000	53503-Pc.00g055550.m01.polypeptide.OG0005641
OG0004134	Pc18g03990	53503-Pc.00g055560.m01.polypeptide.OG0005642
OG0004135	Pc18g03980	53503-Pc.00g055570.m01.polypeptide.OG0005643
OG0004136	Pc18g03970	53503-Pc.00g055580.m01.polypeptide.OG0005644
OG0004137	Pc18g03960	53503-Pc.00g055590.m01.polypeptide.OG0005645
OG0004138	Pc18g03910	53503-Pc.00g055620.m01.polypeptide.OG0005646
OG0004139	Pc18g03900	53503-Pc.00g073730.m01.polypeptide.OG0005647
OG0004140	Pc18g03890	53503-Pc.00g073740.m01.polypeptide.OG0005648
OG0004141	Pc18g03880	53503-Pc.00g073750.m01.polypeptide.OG0005649
OG0004142	Pc18g03870	53503-Pc.00g073760.m01.polypeptide.OG0005650
OG0004143	Pc18g03860	53503-Pc.00g073770.m01.polypeptide.OG0005651
OG0004144	Pc18g03840	53503-Pc.00g073790.m01.polypeptide.OG0005652
OG0004145	Pc18g03820	53503-Pc.00g073810.m01.polypeptide.OG0005654
OG0004146	Pc18g03800	53503-Pc.00g073830.m01.polypeptide.OG0005656
OG0004147	Pc18g04710	53503-Pc.00g092600.m01.polypeptide.OG0005657
OG0004148	Pc21g02440	53503-Pc.00g065840.m01.polypeptide.OG0005658
OG0004149	Pc21g02450	53503-Pc.00g065850.m01.polypeptide.OG0005659
OG0004150	Pc21g02520	53503-Pc.00g065910.m01.polypeptide.OG0005661
OG0004151	Pc21g02530	53503-Pc.00g065920.m01.polypeptide.OG0005662
